trading_pair,date,open,high,low,close,volume
DOGE-USD,5/7/2021 20:00:00,None,None,None,None,None
DOGE-USD,5/6/2021 20:00:00,None,None,None,None,None
DOGE-USD,5/5/2021 20:00:00,None,None,None,None,None
DOGE-USD,5/4/2021 20:00:00,None,None,None,None,None
DOGE-USD,5/3/2021 20:00:00,None,None,None,None,None
DOGE-USD,5/2/2021 20:00:00,None,None,None,None,None
DOGE-USD,5/1/2021 20:00:00,None,None,None,None,None
DOGE-USD,4/30/2021 20:00:00,None,None,None,None,None
DOGE-USD,4/29/2021 20:00:00,None,None,None,None,None
DOGE-USD,4/28/2021 20:00:00,None,None,None,None,None
DOGE-USD,4/27/2021 20:00:00,None,None,None,None,None
DOGE-USD,4/26/2021 20:00:00,None,None,None,None,None
DOGE-USD,4/25/2021 20:00:00,None,None,None,None,None
DOGE-USD,4/24/2021 20:00:00,None,None,None,None,None
DOGE-USD,4/23/2021 20:00:00,None,None,None,None,None
DOGE-USD,4/22/2021 20:00:00,None,None,None,None,None
DOGE-USD,4/21/2021 20:00:00,None,None,None,None,None
DOGE-USD,4/20/2021 20:00:00,None,None,None,None,None
DOGE-USD,4/19/2021 20:00:00,None,None,None,None,None
DOGE-USD,4/18/2021 20:00:00,None,None,None,None,None
DOGE-USD,4/17/2021 20:00:00,None,None,None,None,None
DOGE-USD,4/16/2021 20:00:00,None,None,None,None,None
DOGE-USD,4/15/2021 20:00:00,None,None,None,None,None
DOGE-USD,4/14/2021 20:00:00,None,None,None,None,None
DOGE-USD,4/13/2021 20:00:00,None,None,None,None,None
DOGE-USD,4/12/2021 20:00:00,None,None,None,None,None
DOGE-USD,4/11/2021 20:00:00,None,None,None,None,None
DOGE-USD,4/10/2021 20:00:00,None,None,None,None,None
DOGE-USD,4/9/2021 20:00:00,None,None,None,None,None
DOGE-USD,4/8/2021 20:00:00,None,None,None,None,None
DOGE-USD,4/7/2021 20:00:00,None,None,None,None,None
DOGE-USD,4/6/2021 20:00:00,None,None,None,None,None
DOGE-USD,4/5/2021 20:00:00,None,None,None,None,None
DOGE-USD,4/4/2021 20:00:00,None,None,None,None,None
DOGE-USD,4/3/2021 20:00:00,None,None,None,None,None
DOGE-USD,4/2/2021 20:00:00,None,None,None,None,None
DOGE-USD,4/1/2021 20:00:00,None,None,None,None,None
DOGE-USD,3/31/2021 20:00:00,None,None,None,None,None
DOGE-USD,3/30/2021 20:00:00,None,None,None,None,None
DOGE-USD,3/29/2021 20:00:00,None,None,None,None,None
DOGE-USD,3/28/2021 20:00:00,None,None,None,None,None
DOGE-USD,3/27/2021 20:00:00,None,None,None,None,None
DOGE-USD,3/26/2021 20:00:00,None,None,None,None,None
DOGE-USD,3/25/2021 20:00:00,None,None,None,None,None
DOGE-USD,3/24/2021 20:00:00,None,None,None,None,None
DOGE-USD,3/23/2021 20:00:00,None,None,None,None,None
DOGE-USD,3/22/2021 20:00:00,None,None,None,None,None
DOGE-USD,3/21/2021 20:00:00,None,None,None,None,None
DOGE-USD,3/20/2021 20:00:00,None,None,None,None,None
DOGE-USD,3/19/2021 20:00:00,None,None,None,None,None
DOGE-USD,3/18/2021 20:00:00,None,None,None,None,None
DOGE-USD,3/17/2021 20:00:00,None,None,None,None,None
DOGE-USD,3/16/2021 20:00:00,None,None,None,None,None
DOGE-USD,3/15/2021 20:00:00,None,None,None,None,None
DOGE-USD,3/14/2021 20:00:00,None,None,None,None,None
DOGE-USD,3/13/2021 20:00:00,None,None,None,None,None
DOGE-USD,3/12/2021 20:00:00,None,None,None,None,None
DOGE-USD,3/11/2021 20:00:00,None,None,None,None,None
DOGE-USD,3/10/2021 20:00:00,None,None,None,None,None
DOGE-USD,3/9/2021 20:00:00,None,None,None,None,None
DOGE-USD,3/8/2021 20:00:00,None,None,None,None,None
DOGE-USD,3/7/2021 20:00:00,None,None,None,None,None
DOGE-USD,3/6/2021 20:00:00,None,None,None,None,None
DOGE-USD,3/5/2021 20:00:00,None,None,None,None,None
DOGE-USD,3/4/2021 20:00:00,None,None,None,None,None
DOGE-USD,3/3/2021 20:00:00,None,None,None,None,None
DOGE-USD,3/2/2021 20:00:00,None,None,None,None,None
DOGE-USD,3/1/2021 20:00:00,None,None,None,None,None
DOGE-USD,2/28/2021 20:00:00,None,None,None,None,None
DOGE-USD,2/27/2021 20:00:00,None,None,None,None,None
DOGE-USD,2/26/2021 20:00:00,None,None,None,None,None
DOGE-USD,2/25/2021 20:00:00,None,None,None,None,None
DOGE-USD,2/24/2021 20:00:00,None,None,None,None,None
DOGE-USD,2/23/2021 20:00:00,None,None,None,None,None
DOGE-USD,2/22/2021 20:00:00,None,None,None,None,None
DOGE-USD,2/21/2021 20:00:00,None,None,None,None,None
DOGE-USD,2/20/2021 20:00:00,None,None,None,None,None
DOGE-USD,2/19/2021 20:00:00,None,None,None,None,None
DOGE-USD,2/18/2021 20:00:00,None,None,None,None,None
DOGE-USD,2/17/2021 20:00:00,None,None,None,None,None
DOGE-USD,2/16/2021 20:00:00,None,None,None,None,None
DOGE-USD,2/15/2021 20:00:00,None,None,None,None,None
DOGE-USD,2/14/2021 20:00:00,None,None,None,None,None
DOGE-USD,2/13/2021 20:00:00,None,None,None,None,None
DOGE-USD,2/12/2021 20:00:00,None,None,None,None,None
DOGE-USD,2/11/2021 20:00:00,None,None,None,None,None
DOGE-USD,2/10/2021 20:00:00,None,None,None,None,None
DOGE-USD,2/9/2021 20:00:00,None,None,None,None,None
DOGE-USD,2/8/2021 20:00:00,None,None,None,None,None
DOGE-USD,2/7/2021 20:00:00,None,None,None,None,None
DOGE-USD,2/6/2021 20:00:00,None,None,None,None,None
DOGE-USD,2/5/2021 20:00:00,None,None,None,None,None
DOGE-USD,2/4/2021 20:00:00,None,None,None,None,None
DOGE-USD,2/3/2021 20:00:00,None,None,None,None,None
DOGE-USD,2/2/2021 20:00:00,None,None,None,None,None
DOGE-USD,2/1/2021 20:00:00,None,None,None,None,None
DOGE-USD,1/31/2021 20:00:00,None,None,None,None,None
DOGE-USD,1/30/2021 20:00:00,None,None,None,None,None
DOGE-USD,1/29/2021 20:00:00,None,None,None,None,None
DOGE-USD,1/28/2021 20:00:00,None,None,None,None,None
DOGE-USD,1/27/2021 20:00:00,None,None,None,None,None
DOGE-USD,1/26/2021 20:00:00,None,None,None,None,None
DOGE-USD,1/25/2021 20:00:00,None,None,None,None,None
DOGE-USD,1/24/2021 20:00:00,None,None,None,None,None
DOGE-USD,1/23/2021 20:00:00,None,None,None,None,None
DOGE-USD,1/22/2021 20:00:00,None,None,None,None,None
DOGE-USD,1/21/2021 20:00:00,None,None,None,None,None
DOGE-USD,1/20/2021 20:00:00,None,None,None,None,None
DOGE-USD,1/19/2021 20:00:00,None,None,None,None,None
DOGE-USD,1/18/2021 20:00:00,None,None,None,None,None
DOGE-USD,1/17/2021 20:00:00,None,None,None,None,None
DOGE-USD,1/16/2021 20:00:00,None,None,None,None,None
DOGE-USD,1/15/2021 20:00:00,None,None,None,None,None
DOGE-USD,1/14/2021 20:00:00,None,None,None,None,None
DOGE-USD,1/13/2021 20:00:00,None,None,None,None,None
DOGE-USD,1/12/2021 20:00:00,None,None,None,None,None
DOGE-USD,1/11/2021 20:00:00,None,None,None,None,None
DOGE-USD,1/10/2021 20:00:00,None,None,None,None,None
DOGE-USD,1/9/2021 20:00:00,None,None,None,None,None
DOGE-USD,1/8/2021 20:00:00,None,None,None,None,None
DOGE-USD,1/7/2021 20:00:00,None,None,None,None,None
DOGE-USD,1/6/2021 20:00:00,None,None,None,None,None
DOGE-USD,1/5/2021 20:00:00,None,None,None,None,None
DOGE-USD,1/4/2021 20:00:00,None,None,None,None,None
DOGE-USD,1/3/2021 20:00:00,None,None,None,None,None
DOGE-USD,1/2/2021 20:00:00,None,None,None,None,None
DOGE-USD,1/1/2021 20:00:00,None,None,None,None,None
DOGE-USD,12/31/2020 20:00:00,None,None,None,None,None
DOGE-USD,12/30/2020 20:00:00,None,None,None,None,None
DOGE-USD,12/29/2020 20:00:00,None,None,None,None,None
DOGE-USD,12/28/2020 20:00:00,None,None,None,None,None
DOGE-USD,12/27/2020 20:00:00,None,None,None,None,None
DOGE-USD,12/26/2020 20:00:00,None,None,None,None,None
DOGE-USD,12/25/2020 20:00:00,None,None,None,None,None
DOGE-USD,12/24/2020 20:00:00,None,None,None,None,None
DOGE-USD,12/23/2020 20:00:00,None,None,None,None,None
DOGE-USD,12/22/2020 20:00:00,None,None,None,None,None
DOGE-USD,12/21/2020 20:00:00,None,None,None,None,None
DOGE-USD,12/20/2020 20:00:00,None,None,None,None,None
DOGE-USD,12/19/2020 20:00:00,None,None,None,None,None
DOGE-USD,12/18/2020 20:00:00,None,None,None,None,None
DOGE-USD,12/17/2020 20:00:00,None,None,None,None,None
DOGE-USD,12/16/2020 20:00:00,None,None,None,None,None
DOGE-USD,12/15/2020 20:00:00,None,None,None,None,None
DOGE-USD,12/14/2020 20:00:00,None,None,None,None,None
DOGE-USD,12/13/2020 20:00:00,None,None,None,None,None
DOGE-USD,12/12/2020 20:00:00,None,None,None,None,None
DOGE-USD,12/11/2020 20:00:00,None,None,None,None,None
DOGE-USD,12/10/2020 20:00:00,None,None,None,None,None
DOGE-USD,12/9/2020 20:00:00,None,None,None,None,None
DOGE-USD,12/8/2020 20:00:00,None,None,None,None,None
DOGE-USD,12/7/2020 20:00:00,None,None,None,None,None
DOGE-USD,12/6/2020 20:00:00,None,None,None,None,None
DOGE-USD,12/5/2020 20:00:00,None,None,None,None,None
DOGE-USD,12/4/2020 20:00:00,None,None,None,None,None
DOGE-USD,12/3/2020 20:00:00,None,None,None,None,None
DOGE-USD,12/2/2020 20:00:00,None,None,None,None,None
DOGE-USD,12/1/2020 20:00:00,None,None,None,None,None
DOGE-USD,11/30/2020 20:00:00,None,None,None,None,None
DOGE-USD,11/29/2020 20:00:00,None,None,None,None,None
DOGE-USD,11/28/2020 20:00:00,None,None,None,None,None
DOGE-USD,11/27/2020 20:00:00,None,None,None,None,None
DOGE-USD,11/26/2020 20:00:00,None,None,None,None,None
DOGE-USD,11/25/2020 20:00:00,None,None,None,None,None
DOGE-USD,11/24/2020 20:00:00,None,None,None,None,None
DOGE-USD,11/23/2020 20:00:00,None,None,None,None,None
DOGE-USD,11/22/2020 20:00:00,None,None,None,None,None
DOGE-USD,11/21/2020 20:00:00,None,None,None,None,None
DOGE-USD,11/20/2020 20:00:00,None,None,None,None,None
DOGE-USD,11/19/2020 20:00:00,None,None,None,None,None
DOGE-USD,11/18/2020 20:00:00,None,None,None,None,None
DOGE-USD,11/17/2020 20:00:00,None,None,None,None,None
DOGE-USD,11/16/2020 20:00:00,None,None,None,None,None
DOGE-USD,11/15/2020 20:00:00,None,None,None,None,None
DOGE-USD,11/14/2020 20:00:00,None,None,None,None,None
DOGE-USD,11/13/2020 20:00:00,None,None,None,None,None
DOGE-USD,11/12/2020 20:00:00,None,None,None,None,None
DOGE-USD,11/11/2020 20:00:00,None,None,None,None,None
DOGE-USD,11/10/2020 20:00:00,None,None,None,None,None
DOGE-USD,11/9/2020 20:00:00,None,None,None,None,None
DOGE-USD,11/8/2020 20:00:00,None,None,None,None,None
DOGE-USD,11/7/2020 20:00:00,None,None,None,None,None
DOGE-USD,11/6/2020 20:00:00,None,None,None,None,None
DOGE-USD,11/5/2020 20:00:00,None,None,None,None,None
DOGE-USD,11/4/2020 20:00:00,None,None,None,None,None
DOGE-USD,11/3/2020 20:00:00,None,None,None,None,None
DOGE-USD,11/2/2020 20:00:00,None,None,None,None,None
DOGE-USD,11/1/2020 20:00:00,None,None,None,None,None
DOGE-USD,10/31/2020 20:00:00,None,None,None,None,None
DOGE-USD,10/30/2020 20:00:00,None,None,None,None,None
DOGE-USD,10/29/2020 20:00:00,None,None,None,None,None
DOGE-USD,10/28/2020 20:00:00,None,None,None,None,None
DOGE-USD,10/27/2020 20:00:00,None,None,None,None,None
DOGE-USD,12/14/2021 20:00:00,0.175,0.1857,0.181,0.1765,238277029.1
DOGE-USD,12/13/2021 20:00:00,0.1704,0.1915,0.1912,0.1811,548644237.1
DOGE-USD,12/12/2021 20:00:00,0.1549,0.228,0.1574,0.1911,1497188425
DOGE-USD,12/11/2021 20:00:00,0.1514,0.1705,0.1698,0.1574,331781585.7
DOGE-USD,12/10/2021 20:00:00,0.1656,0.1739,0.1691,0.1698,147106998.5
DOGE-USD,12/9/2021 20:00:00,0.1613,0.1702,0.1642,0.169,227870140.7
DOGE-USD,12/8/2021 20:00:00,0.1636,0.1748,0.1691,0.1642,219146527
DOGE-USD,12/7/2021 20:00:00,0.1687,0.1828,0.1795,0.1692,302315331.1
DOGE-USD,12/6/2021 20:00:00,0.1724,0.1823,0.1764,0.1794,344901886.9
DOGE-USD,12/5/2021 20:00:00,0.1748,0.185,0.1786,0.1764,302381020.4
DOGE-USD,12/4/2021 20:00:00,0.1595,0.1812,0.172,0.1786,491055477.4
DOGE-USD,12/3/2021 20:00:00,0.1623,0.1827,0.1797,0.1719,388146898.8
DOGE-USD,12/2/2021 20:00:00,0.1324,0.2014,0.2,0.1798,846068421.8
DOGE-USD,12/1/2021 20:00:00,0.1907,0.2122,0.2097,0.2,260190954.6
DOGE-USD,11/30/2021 20:00:00,0.2018,0.2234,0.2095,0.2097,379499944.5
DOGE-USD,11/29/2021 20:00:00,0.2059,0.2192,0.2149,0.2095,213217916.4
DOGE-USD,11/28/2021 20:00:00,0.2127,0.2282,0.2152,0.2149,385071109
DOGE-USD,11/27/2021 20:00:00,0.2029,0.2256,0.2078,0.2151,418892109.3
DOGE-USD,11/26/2021 20:00:00,0.1917,0.208,0.2053,0.2079,281259355.3
DOGE-USD,11/25/2021 20:00:00,0.2016,0.2097,0.2027,0.2054,181029045.7
DOGE-USD,11/24/2021 20:00:00,0.1922,0.2226,0.2219,0.2027,459822614.6
DOGE-USD,11/23/2021 20:00:00,0.2145,0.2297,0.2175,0.2217,275966869.8
DOGE-USD,11/22/2021 20:00:00,0.2114,0.2309,0.2271,0.2175,246655250.7
DOGE-USD,11/21/2021 20:00:00,0.2139,0.2371,0.22,0.2271,304136170.3
DOGE-USD,11/20/2021 20:00:00,0.2169,0.2277,0.2263,0.2199,204594410
DOGE-USD,11/19/2021 20:00:00,0.2258,0.2338,0.2335,0.2262,117915486.3
DOGE-USD,11/18/2021 20:00:00,0.2257,0.2363,0.2336,0.2335,146720402.2
DOGE-USD,11/17/2021 20:00:00,0.2168,0.2377,0.2218,0.2335,230588192
DOGE-USD,11/16/2021 20:00:00,0.2162,0.2417,0.2378,0.2219,366752118.5
DOGE-USD,11/15/2021 20:00:00,0.2302,0.2414,0.2371,0.2377,246023192.2
DOGE-USD,11/14/2021 20:00:00,0.2237,0.2568,0.2568,0.2371,409872429.4
DOGE-USD,11/13/2021 20:00:00,0.2555,0.2653,0.263,0.2567,187244743.9
DOGE-USD,11/12/2021 20:00:00,0.2596,0.2718,0.2613,0.2629,217418657.3
DOGE-USD,11/11/2021 20:00:00,0.2544,0.2624,0.2596,0.2612,145148491.1
DOGE-USD,11/10/2021 20:00:00,0.2489,0.2686,0.2606,0.2596,318056497.4
DOGE-USD,11/9/2021 20:00:00,0.2534,0.2717,0.2556,0.2606,272900616.5
DOGE-USD,11/8/2021 20:00:00,0.2378,0.2774,0.2737,0.2557,491370388.4
DOGE-USD,11/7/2021 20:00:00,0.2715,0.2906,0.2821,0.2737,454484692.9
DOGE-USD,11/6/2021 20:00:00,0.2647,0.2975,0.2667,0.2821,723761754.9
DOGE-USD,11/5/2021 20:00:00,0.2587,0.2699,0.262,0.2667,197626340.2
DOGE-USD,11/4/2021 20:00:00,0.2504,0.2679,0.2611,0.2621,256711767
DOGE-USD,11/3/2021 20:00:00,0.2569,0.271,0.2631,0.261,267711434.6
DOGE-USD,11/2/2021 20:00:00,0.2542,0.271,0.269,0.2631,375449920.2
DOGE-USD,11/1/2021 20:00:00,0.2629,0.2777,0.2743,0.269,441059901.1
DOGE-USD,10/31/2021 20:00:00,0.2645,0.281,0.2718,0.2742,452295999.6
DOGE-USD,10/30/2021 20:00:00,0.2636,0.2865,0.2803,0.2718,537972881.6
DOGE-USD,10/29/2021 20:00:00,0.2523,0.2853,0.2692,0.2802,832342399.1
DOGE-USD,10/28/2021 20:00:00,0.2578,0.2949,0.288,0.2691,682148981.7
DOGE-USD,10/27/2021 20:00:00,0.277,0.3079,0.2998,0.288,1096988764
DOGE-USD,10/26/2021 20:00:00,0.2326,0.34,0.2381,0.2997,3547278230
DOGE-USD,10/25/2021 20:00:00,0.2202,0.2636,0.256,0.238,1085324210
DOGE-USD,10/24/2021 20:00:00,0.252,0.2743,0.2649,0.2559,509754303
DOGE-USD,10/23/2021 20:00:00,0.2578,0.2806,0.2757,0.265,578483998.3
DOGE-USD,10/22/2021 20:00:00,0.2458,0.2846,0.251,0.2756,1015028156
DOGE-USD,10/21/2021 20:00:00,0.2405,0.2538,0.2444,0.2511,235020125.6
DOGE-USD,10/20/2021 20:00:00,0.2349,0.2534,0.2423,0.2445,354479657.1
DOGE-USD,10/19/2021 20:00:00,0.2406,0.2585,0.2547,0.2424,332634073.2
DOGE-USD,10/18/2021 20:00:00,0.242,0.262,0.2453,0.2548,373242733.8
DOGE-USD,10/17/2021 20:00:00,0.24,0.255,0.2473,0.2454,279025037.6
DOGE-USD,10/16/2021 20:00:00,0.2369,0.2728,0.2376,0.2473,712575910.4
DOGE-USD,10/15/2021 20:00:00,0.2256,0.242,0.2373,0.2377,245011411.6
DOGE-USD,10/14/2021 20:00:00,0.2337,0.2455,0.2342,0.2373,237927977.3
DOGE-USD,10/13/2021 20:00:00,0.2243,0.2435,0.2326,0.2342,345225790.5
DOGE-USD,10/12/2021 20:00:00,0.2312,0.2404,0.2327,0.2327,242876683.4
DOGE-USD,10/11/2021 20:00:00,0.2206,0.2342,0.2259,0.2328,232080787.5
DOGE-USD,10/10/2021 20:00:00,0.216,0.2318,0.2313,0.2262,227704427.6
DOGE-USD,10/9/2021 20:00:00,0.2249,0.2394,0.2288,0.2312,251479972.1
DOGE-USD,10/8/2021 20:00:00,0.2262,0.2486,0.2466,0.2288,209423964
DOGE-USD,10/7/2021 20:00:00,0.241,0.2526,0.2441,0.2466,230477283.4
DOGE-USD,10/6/2021 20:00:00,0.2415,0.2548,0.2429,0.2441,336989066.6
DOGE-USD,10/5/2021 20:00:00,0.2357,0.2568,0.2542,0.2428,602429714.1
DOGE-USD,10/4/2021 20:00:00,0.2423,0.2718,0.2519,0.2542,821122818.4
DOGE-USD,10/3/2021 20:00:00,0.2327,0.2687,0.2414,0.2519,846596694.9
DOGE-USD,10/2/2021 20:00:00,0.2126,0.2491,0.2219,0.2415,802734694.7
DOGE-USD,10/1/2021 20:00:00,0.2157,0.2266,0.2187,0.2218,188564520.6
DOGE-USD,9/30/2021 20:00:00,0.2152,0.2253,0.2228,0.2187,198897049
DOGE-USD,9/29/2021 20:00:00,0.2018,0.2255,0.2043,0.2228,248002051.9
DOGE-USD,9/28/2021 20:00:00,0.1976,0.2059,0.1987,0.2042,138736370.8
DOGE-USD,9/27/2021 20:00:00,0.1948,0.2043,0.1965,0.1987,171322022.7
DOGE-USD,9/26/2021 20:00:00,0.1961,0.2026,0.1998,0.1968,155875375.7
DOGE-USD,9/25/2021 20:00:00,0.1997,0.2095,0.205,0.1999,144394687.3
DOGE-USD,9/24/2021 20:00:00,0.1943,0.2091,0.2084,0.2051,211842463.3
DOGE-USD,9/23/2021 20:00:00,0.2045,0.2127,0.2094,0.2084,200179904.7
DOGE-USD,9/22/2021 20:00:00,0.1967,0.2292,0.2247,0.2092,384603240.4
DOGE-USD,9/21/2021 20:00:00,0.2176,0.2274,0.2245,0.2246,228485486.4
DOGE-USD,9/20/2021 20:00:00,0.1999,0.2306,0.201,0.2245,443720076.6
DOGE-USD,9/19/2021 20:00:00,0.1977,0.2185,0.2087,0.2009,364206027.1
DOGE-USD,9/18/2021 20:00:00,0.1989,0.2335,0.2329,0.2087,483209883.1
DOGE-USD,9/17/2021 20:00:00,0.2308,0.2415,0.2414,0.2329,117703007.4
DOGE-USD,9/16/2021 20:00:00,0.2381,0.2476,0.2402,0.2414,143157357.6
DOGE-USD,9/15/2021 20:00:00,0.2375,0.26,0.2419,0.2401,410488863.2
DOGE-USD,9/14/2021 20:00:00,0.2332,0.248,0.2478,0.242,184899915.5
DOGE-USD,9/13/2021 20:00:00,0.2391,0.2484,0.2406,0.2477,110482728.7
DOGE-USD,9/12/2021 20:00:00,0.2338,0.2417,0.2359,0.2407,143879242.2
DOGE-USD,9/11/2021 20:00:00,0.2284,0.2522,0.2502,0.236,337437100.6
DOGE-USD,9/10/2021 20:00:00,0.2388,0.2554,0.2412,0.2502,184559604.6
DOGE-USD,9/9/2021 20:00:00,0.2377,0.248,0.2398,0.2411,138158164.3
DOGE-USD,9/8/2021 20:00:00,0.2355,0.262,0.2527,0.2398,290362017.6
DOGE-USD,9/7/2021 20:00:00,0.2486,0.2597,0.2566,0.2527,269432873.5
DOGE-USD,9/6/2021 20:00:00,0.2334,0.2637,0.2556,0.2567,515368548.8
DOGE-USD,9/5/2021 20:00:00,0.21,0.3115,0.3092,0.2557,940077370.9
DOGE-USD,9/4/2021 20:00:00,0.3002,0.3199,0.3148,0.3091,295006262.7
DOGE-USD,9/3/2021 20:00:00,0.2963,0.3159,0.2995,0.3147,352644709.1
DOGE-USD,9/2/2021 20:00:00,0.2933,0.3087,0.2963,0.2994,285715298.7
DOGE-USD,9/1/2021 20:00:00,0.2874,0.305,0.2948,0.2963,374466691.5
DOGE-USD,8/31/2021 20:00:00,0.2919,0.31,0.2944,0.2948,532380997.3
DOGE-USD,8/30/2021 20:00:00,0.2731,0.295,0.2783,0.2945,340668630.5
DOGE-USD,8/29/2021 20:00:00,0.27,0.2861,0.2721,0.2783,265798812
DOGE-USD,8/28/2021 20:00:00,0.27,0.2903,0.2813,0.272,333045083.5
DOGE-USD,8/27/2021 20:00:00,0.2766,0.2922,0.2863,0.2813,238108435.3
DOGE-USD,8/26/2021 20:00:00,0.2831,0.2998,0.2946,0.2863,154141454.1
DOGE-USD,8/25/2021 20:00:00,0.265,0.2953,0.2684,0.2948,253519860.7
DOGE-USD,8/24/2021 20:00:00,0.2643,0.2962,0.2926,0.2684,337735827.8
DOGE-USD,8/23/2021 20:00:00,0.2795,0.297,0.2888,0.2924,251441677.7
BTC-USD,10/26/2020 19:00:00,13061.28,13793.72,13068.79,13698.18,17267.43968
BTC-USD,10/25/2020 19:00:00,12785,13250,13045.02,13068.79,12275.35826
BTC-USD,10/24/2020 19:00:00,12890.76,13361,13126.34,13045,9276.177199
BTC-USD,10/23/2020 19:00:00,12884.31,13175,12938,13126.24,7915.346635
BTC-USD,10/22/2020 19:00:00,12722.72,13037,12988.2,12937.09,10450.87207
BTC-USD,10/21/2020 19:00:00,12698.02,13200,12808.01,12987.02,20337.78966
BTC-USD,10/20/2020 19:00:00,11900.01,13250.04,11923.07,12808,32404.63293
BTC-USD,10/19/2020 19:00:00,11685,12050,11760.45,11923.83,13840.02481
BTC-USD,10/18/2020 19:00:00,11416.04,11833,11514.2,11760.45,10313.23447
BTC-USD,10/17/2020 19:00:00,11350.37,11523,11367.9,11514.2,4352.094991
BTC-USD,10/16/2020 19:00:00,11264.75,11421,11328.27,11367.89,3586.145522
BTC-USD,10/15/2020 19:00:00,11201,11550.01,11509.31,11328.95,9505.266154
BTC-USD,10/14/2020 19:00:00,11263.15,11641.38,11427.7,11509.34,8538.520396
BTC-USD,10/13/2020 19:00:00,11290.83,11556.37,11428.22,11427.7,7078.701529
BTC-USD,10/12/2020 19:00:00,11312.59,11561.45,11535.46,11428.22,8639.212772
BTC-USD,10/11/2020 19:00:00,11187.6,11736.02,11374.01,11535.46,11056.91558
BTC-USD,10/10/2020 19:00:00,11276.28,11444.25,11299.52,11374.01,5163.464757
BTC-USD,10/9/2020 19:00:00,11055.75,11498.98,11057.07,11299.5,9312.759165
BTC-USD,10/8/2020 19:00:00,10834.49,11111.11,10932.44,11057.07,10098.39916
BTC-USD,10/7/2020 19:00:00,10532.11,10963.16,10670.47,10933.09,11301.25106
BTC-USD,10/6/2020 19:00:00,10546.78,10683.75,10601.2,10670.47,6108.042551
BTC-USD,10/5/2020 19:00:00,10524,10800,10796.97,10602.66,7596.36372
BTC-USD,10/4/2020 19:00:00,10621.12,10800,10670.01,10795,6081.387019
BTC-USD,10/3/2020 19:00:00,10521.87,10697,10550.32,10671.11,3569.256202
BTC-USD,10/2/2020 19:00:00,10498.02,10606.36,10573.12,10551.65,3211.704593
BTC-USD,10/1/2020 19:00:00,10363.76,10668.56,10616.35,10573.12,10263.4829
BTC-USD,9/30/2020 19:00:00,10427.75,10931.98,10779.63,10617.63,12848.73637
BTC-USD,9/29/2020 19:00:00,10657.04,10847,10839.98,10779.63,6318.529438
BTC-USD,9/28/2020 19:00:00,10636.13,10860.79,10694.9,10840.73,8200.782653
BTC-USD,9/27/2020 19:00:00,10621.22,10956.11,10779,10695.55,8876.061568
BTC-USD,9/26/2020 19:00:00,10595.24,10806.32,10730,10778.2,3880.036861
BTC-USD,9/25/2020 19:00:00,10654.58,10828,10690.53,10730,3783.3974
BTC-USD,9/24/2020 19:00:00,10551,10765.07,10740,10690.53,9690.62761
BTC-USD,9/23/2020 19:00:00,10192.56,10795.87,10237.41,10740.01,9678.393498
BTC-USD,9/22/2020 19:00:00,10135.22,10541.25,10531.13,10235.1,8893.242336
BTC-USD,9/21/2020 19:00:00,10355,10576.82,10416.83,10531.13,7904.256424
BTC-USD,9/20/2020 19:00:00,10180,10994,10920.94,10416.82,15004.71121
BTC-USD,9/19/2020 19:00:00,10759.37,11081.37,11081.09,10920.89,6003.785091
BTC-USD,9/18/2020 19:00:00,10891.78,11179.9,10937.5,11080,5718.022118
BTC-USD,9/17/2020 19:00:00,10813,11039.88,10943.99,10937.52,8660.059472
BTC-USD,9/16/2020 19:00:00,10735.55,11044,10957.06,10943.61,8885.449065
BTC-USD,9/15/2020 19:00:00,10662.02,11099.95,10783.36,10959.61,11003.7013
BTC-USD,9/14/2020 19:00:00,10613.18,10950,10678.41,10783.75,12634.32929
BTC-USD,9/13/2020 19:00:00,10253,10760.62,10336.76,10679.95,13532.95018
BTC-USD,9/12/2020 19:00:00,10211,10582.36,10446.52,10336.76,10442.19361
BTC-USD,9/11/2020 19:00:00,10276.19,10483.23,10394.41,10446.52,6495.300336
BTC-USD,9/10/2020 19:00:00,10200,10411.44,10344.24,10394.41,7200.291562
BTC-USD,9/9/2020 19:00:00,10216.41,10489,10224.56,10343.23,11237.01908
BTC-USD,9/8/2020 19:00:00,9983.34,10349.99,10126.41,10224.56,9645.504092
BTC-USD,9/7/2020 19:00:00,9819.83,10440.91,10375,10125.69,15768.31018
BTC-USD,9/6/2020 19:00:00,9880,10410.9,10258.67,10375,11996.92866
